unique_ID,Latitude,Longitude,Date,Year,State,Source,CO,CO_dist,CO_nobs,NO2,NO2_dist,NO2_nobs,O3,O3_dist,O3_nobs,SO2,SO2_dist,SO2_nobs,PM2.5,PM2.5_dist,PM2.5_daydiff,PM10,PM10_dist,PM10_daydiff,Lead,Lead_dist,Lead_daydiff,wind,wind_dist,tavg,tavg_dist,tmax,tmax_dist,tmin,tmin_dist,precip,precip_dist,PDSI,PM2.5_exc_val,PM2.5_exc_dist,PM2.5_exc_daydiff,PM10_exc_val,PM10_exc_dist,PM10_exc_daydiff,Lead_exc_val,Lead_exc_dist,Lead_exc_daydiff,CO_exc_val,CO_exc_dist,NO2_exc_val,NO2_exc_dist,O3_exc_val,O3_exc_dist,SO2_exc_val,SO2_exc_dist
21736,48.9729,-115.6361,2012-10-15,2012,MT,USFS,0.767,122.650335,24,0.348,315.3440161,23,0.02,81.33278848,24,0.483,223.9482223,23,8.546,40.39008737,0,12,40.39008737,0,0.003,305.6503836,3,1.2,41.38263041,8.7,8.363768285,13.3,1.547228405,8.3,1.547228405,10.7,1.547228405,0.52,47.2,1755.773,0,201,1120.229,1,0.176,1043.526,1,NA,NA,NA,NA,0.072,878.383,84,1132.483
21737,48.9664,-115.631,2012-12-19,2012,MT,USFS,0.775,122.4770978,24,1.273,314.9573866,11,0.028,80.94714409,24,0.335,223.483329,23,18.05,39.92112146,0,18,39.92112146,0,0,305.7873551,2,1,41.40828258,-6.4,8.632852237,-3.9,1.055780341,-13.9,1.055780341,1.3,1.055780341,0.92,35.217,1282.046,0,247,870.519,1,0.152,1118.635,1,NA,NA,NA,NA,NA,NA,NA,NA
21738,48.9613,-115.6332,2012-06-01,2012,MT,USFS,0.645,122.1505752,22,17.104,316.1427134,24,0.012,80.906403,24,0.291,223.3360656,23,5.033,39.5789128,0,15,39.5789128,0,0.02,305.6193445,1,0.7,41.1745218,12.2,3.264562683,17.2,0.745719359,6.1,0.745719359,1.3,0.745719359,1.36,NA,NA,NA,158,771.304,0,0.34,858.62,1,NA,NA,NA,NA,0.073,676.931,79,1131.674
21739,48.9656,-115.6464,2012-06-01,2012,MT,USFS,0.645,121.9620686,22,17.104,315.5685948,24,0.012,81.57369687,24,0.291,223.9880076,23,5.033,39.93475187,0,15,39.93475187,0,0.02,305.0910382,1,0.7,40.7475707,12.2,3.414665888,17.2,1.328649374,6.1,1.328649374,1.3,1.328649374,1.36,NA,NA,NA,158,771.453,0,0.34,858.635,1,NA,NA,NA,NA,0.073,677.013,79,1132.112
21740,47.6815,-114.867,2012-07-15,2012,MT,USFS,0.542,118.8393864,24,4.917,276.5328962,24,0.015,70.01828107,24,0.357,146.8781757,23,13.692,55.19156993,0,19,44.34305951,2,0,291.1992829,1,1.4,39.49265931,20.9,10.27442623,28.3,10.25079627,18.3,10.25079627,7.6,23.74709523,1.45,77.542,680.938,0,163,979.002,3,0.201,796.839,1,NA,NA,NA,NA,0.071,531.214,NA,NA
21741,47.6871,-114.84,2012-07-15,2012,MT,USFS,0.542,120.0971213,24,4.917,275.9773614,24,0.015,68.98847156,24,0.357,145.8596627,23,13.692,54.83949074,0,19,43.30152879,2,0,291.8966935,1,1.4,40.80188485,20.9,9.362233748,26.7,9.362233748,15.6,9.362233748,7.6,25.06159511,1.45,77.542,681.897,0,163,979.485,3,0.201,797.815,1,NA,NA,NA,NA,0.071,530.165,NA,NA
21742,47.6847,-114.8671,2012-07-15,2012,MT,USFS,0.542,118.8348635,24,4.917,276.6999502,24,0.015,69.83911186,24,0.357,146.9654605,23,13.692,55.37922432,0,19,44.16629646,2,0,291.4121349,1,1.4,39.57495505,20.9,10.37841068,28.3,10.37780244,18.3,10.37780244,7.6,23.7997508,1.45,77.542,681.129,0,163,979.222,3,0.201,797.027,1,NA,NA,NA,NA,0.071,531.294,NA,NA
21743,47.6866,-114.8455,2012-07-15,2012,MT,USFS,0.542,119.8409327,24,4.917,276.1229947,24,0.015,69.16082547,24,0.357,146.0835061,23,13.692,54.94628417,0,19,43.47616879,2,0,291.7970729,1,1.4,40.55229736,20.9,9.563018212,26.7,9.563018212,15.6,9.563018212,7.6,24.80518108,1.45,77.542,681.74,0,163,979.431,3,0.201,797.654,1,NA,NA,NA,NA,0.071,530.394,NA,NA
21744,44.3244,-121.5972,2012-01-13,2012,OR,USFS,0.714,94.87600079,24,21.226,94.87600079,23,0.008,94.87600079,24,2.7,94.87600079,9,36.2,37.27996605,0,22,187.1538414,0,0.017,94.87600079,0,0.8,23.16819616,-1.4,0.725723054,11.1,0.725723054,-10.6,0.725723054,0,3.676926483,-2.17,36.2,37.28,0,1488,454.016,2,0.206,1535.056,3,NA,NA,NA,NA,NA,NA,129,974.797
21745,44.3381,-121.6034,2012-10-18,2012,OR,USFS,0.35,225.9872627,23,16.817,93.9057128,23,0.006,93.9057128,24,1.074,93.9057128,23,12.3,37.63696906,0,14,187.9750533,0,0.005,93.9057128,0,1.1,23.67594577,9.6,1.54634329,23.3,1.54634329,-2.8,1.54634329,0,4.610542954,-1.57,47.2,1758.34,3,176,1340.509,0,0.169,473.579,0,NA,NA,NA,NA,0.071,283.05,119,975.719
21749,37.09,-106.27,2012-02-16,2012,CO,USFS,0.204,75.0107885,24,1.682,68.51499177,22,0.047,68.51499177,22,0.25,97.44787077,24,3.1,75.0107885,1,13,33.94875561,0,0,136.4187114,1,21.2,23.33915979,-4.7,6.157978178,5,6.157978178,-12.2,6.157978178,0,11.05334137,-3.13,36.4,930.387,0,NA,NA,NA,0.32,606.965,1,NA,NA,NA,NA,NA,NA,NA,NA
21751,37.1601,-107.1012,2012-02-04,2012,CO,USFS,0.3,29.12406946,24,0,23.31870103,23,0.046,23.31870103,23,0,56.41101249,24,4.3,29.12406946,1,16,9.031433915,0,0.003,143.0585586,1,33.5,28.0119509,-0.6,12.12780794,1.7,10.51341197,-13.9,10.51341197,0,10.51341197,-0.94,40.917,755.22,0,NA,NA,NA,0.211,660.5,0,NA,NA,NA,NA,NA,NA,151,354.971
21759,44.25,-120.33,2012-09-17,2012,OR,USFS,0.511,140.8765333,20,28.83,140.8765333,20,0.032,48.7972069,24,0.675,140.8765333,20,15.9,25.72621337,1,61,193.3307993,0,0.005,140.8765333,1,2,40.09338881,14.3,12.07788883,27.2,11.19394672,2.2,11.19394672,0,12.4507266,-1.75,112.333,322.933,0,NA,NA,NA,0.304,1357.417,1,NA,NA,NA,NA,0.075,137.541,93,931.74
21760,48.2567,-116.7503,2012-10-22,2012,ID,USFS,0.608,51.92194904,24,4,264.7741855,21,0.011,160.6191611,24,0.404,242.6472153,23,7.8,49.42842167,2,4,8.234198984,0,0,248.4059714,2,0.5,34.70030981,-2.3,9.336236592,5,7.611341667,-1.7,7.611341667,1.5,5.943055261,3.48,NA,NA,NA,209,713.227,0,0.17,988.517,0,NA,NA,NA,NA,NA,NA,NA,NA
21762,39.501,-121.188,2012-06-30,2012,CA,USFS,0.187,55.54488518,23,3.478,34.03805439,23,0.039,19.73888399,24,0.771,62.12666722,24,3.13,19.73888399,0,25,34.03805439,1,0.003,39.1557139,4,3.5,22.98081708,19.9,1.957942723,25,1.957942723,15,1.957942723,0,5.980179588,-0.59,143.792,614.107,0,194,681.81,0,0.201,414.658,1,NA,NA,NA,NA,0.072,76.95,NA,NA
21763,41.25,-122.75,2012-11-07,2012,CA,USFS,0.289,81.373053,19,2.574,81.373053,19,0.011,33.53398039,23,NA,NA,19,6.8,33.53398039,2,19,33.53398039,0,0.002,113.5003705,2,0.7,22.42124328,10.3,4.635430442,18.9,4.635430442,3.9,4.635430442,0,5.087979826,0.51,39.417,380.182,0,3972,298.914,1,0.339,559.575,2,NA,NA,NA,NA,0.075,343.709,400,810.428
21764,44.377,-119.7206,2012-11-07,2012,OR,USFS,0.735,160.9694675,23,15.292,160.9694675,24,0.01,160.9694675,24,1.459,160.9694675,22,10.1,55.87115444,1,21,166.5526705,0,0.009,160.9694675,1,2.6,66.12365196,3.1,4.375488557,7.2,4.375488557,-2.2,4.375488557,0,11.51270922,-1.52,39.417,557.71,0,3972,438.122,1,0.339,721.964,2,NA,NA,NA,NA,0.072,522.785,400,661.661
21767,47.0569,-115.1419,2012-08-12,2012,ID,USFS,0.633,114.3633998,24,13.275,246.9934931,48,0.038,54.94874515,24,0.413,149.6236836,23,16.575,43.36677352,0,26,54.94874515,0,0.002,246.1470393,1,1.3,36.37829935,18.5,7.492709098,24.9,7.492709098,12.1,7.492709098,0,7.492709098,-0.57,49.208,142.901,0,213,994.137,0,0.217,753.17,1,NA,NA,NA,NA,0.074,246.147,203,998.484
21768,47.5651,-116.033,2012-11-20,2012,ID,USFS,0.875,64.87676113,24,7.405,275.2047803,21,0.047,273.675795,24,0.387,196.4106454,23,13.908,9.713551202,0,8,9.713551202,0,0,274.6429987,3,0,7.619305652,4.5,5.648389107,9.4,4.69045636,1.7,4.69045636,29.7,4.471665157,0.42,37.9,941.673,2,NA,NA,NA,0.425,763.69,3,NA,NA,NA,NA,0.074,1661.73,NA,NA
21769,47.5754,-115.0769,2012-09-28,2012,MT,USFS,0.779,109.2929714,24,1.522,266.0881063,23,0.02,70.93314443,24,0.465,153.5764965,23,20.046,54.20610254,0,40,54.20610254,0,0.001,281.7210353,2,2.3,27.77660838,15.3,9.716931375,28.9,9.716931375,1.1,9.716931375,0,13.23831847,-1.44,35.935,55.801,0,172,1020.467,3,0.155,952.446,0,NA,NA,NA,NA,0.071,634.218,96,1032.454
21770,47.3017,-116.4608,2012-09-24,2012,ID,USFS,0.841,50.94665703,22,13.747,256.4981374,17,0.016,49.43121387,23,0.539,213.0075885,23,22.4,19.32799809,0,34,19.32799809,0,0.002,256.0594194,0,0,34.6794754,12.2,13.79991374,22.2,5.631534423,6.1,5.631534423,0,5.631534423,-1.38,40.329,107.071,0,151,257.459,3,0.337,738.52,0,NA,NA,NA,NA,0.075,641.574,82,1032.619
21773,48.4933,-115.3355,2012-12-21,2012,MT,USFS,0.729,112.4039936,24,4.371,328.9035716,24,0.016,61.3656813,24,0.426,192.9354785,23,33.117,12.22404213,0,33,12.22404213,0,0.034,314.4692008,2,0.6,50.93504189,-1.9,7.460166465,1.1,5.816953844,-1.7,5.816953844,0.3,5.816953844,0.92,35.792,239.03,0,598,743.369,0,0.152,1087.078,1,NA,NA,NA,NA,0.087,1027.258,78,569.533
21774,42.73,-121.26,2012-10-15,2012,OR,USFS,0.142,202.252949,24,2.733,202.252949,24,0.024,183.7862218,24,NA,NA,24,4.1,44.40995001,0,24,98.80992395,3,0.008,197.1737564,3,0.9,16.41846049,12.7,9.072665052,17.2,9.072665052,9,9.072665052,12.7,9.072665052,0.01,47.2,1685.915,0,201,840.979,1,0.176,625.797,1,NA,NA,NA,NA,0.072,450.622,84,881.453
21775,48.9006,-115.1594,2012-11-26,2012,MT,USFS,0.808,135.0767738,24,3.435,293.4638867,23,0.013,59.54110155,24,0.343,204.3448572,23,14.483,39.54661737,0,26,39.54661737,0,0,326.0229518,3,0,58.14379649,-3.2,6.488819952,2.8,4.324163692,-0.6,4.324163692,0,4.324163692,0.58,37.2,417.235,0,164,1111.404,0,0.193,1041.953,1,NA,NA,NA,NA,NA,NA,80,1122.425
21776,48.904,-115.1703,2012-10-29,2012,MT,USFS,0.662,134.8390659,24,0.304,294.0122394,23,0.007,60.08957594,24,0.41,204.8685154,21,9.608,39.53283237,0,10,39.53283237,0,0,325.5737555,1,2.1,58.66130002,7.6,6.989559944,11.1,4.834362912,2.8,4.834362912,3.8,4.834362912,0.52,38.246,106.6,1,167,1111.72,1,0.199,864.281,1,NA,NA,NA,NA,0.071,862.096,NA,NA
21777,48.5575,-115.3179,2012-08-01,2012,MT,USFS,0.554,115.3926488,24,0.739,291.5983462,23,0.028,60.59745032,24,0.396,194.8537226,23,4.333,15.75776003,0,28,52.66636642,0,0.032,315.6842269,0,1.3,51.46241966,16.2,6.108540421,22.4,6.108540421,12,6.108540421,0,6.108540421,-0.49,NA,NA,NA,300,1098.235,3,0.354,839.865,0,NA,NA,NA,NA,0.075,471.203,NA,NA
21778,47.1518,-113.2123,2012-08-01,2012,MT,USFS,0.191,61.43583554,19,0.739,177.0276567,23,0.042,43.77228821,24,0.396,61.43583554,23,4.588,43.77228821,0,16,43.77228821,0,0,288.986665,0,2.3,44.46441313,18.9,11.25268977,29.4,11.25268977,5,11.25268977,0,10.69185982,-0.49,NA,NA,NA,300,989.292,3,0.354,810.186,0,NA,NA,NA,NA,0.075,344.268,NA,NA
21779,47.1553,-113.2053,2012-07-19,2012,MT,USFS,0.132,61.20651168,22,5.792,200.5609324,24,0.032,44.17767034,24,0.422,61.20651168,23,7.025,44.17767034,0,23,44.17767034,0,0,289.36892,1,1.3,44.85820431,22.4,11.53325138,33.3,11.53325138,9.4,11.53325138,0,12.92335758,1.45,NA,NA,NA,178,973.465,1,0.311,810.579,1,NA,NA,139,870.868,0.072,197.932,116,986.913
21780,47.1591,-113.2083,2012-07-19,2012,MT,USFS,0.132,61.42829358,22,5.792,200.8588405,24,0.032,44.18300606,24,0.422,61.42829358,23,7.025,44.18300606,0,23,44.18300606,0,0,289.5127717,1,1.3,44.82099348,22.4,11.35281227,33.3,11.35281227,9.4,11.35281227,0,12.75273295,1.45,NA,NA,NA,178,973.738,1,0.311,810.7,1,NA,NA,139,871.087,0.072,197.74,116,987.194
21781,47.1735,-113.231,2012-08-01,2012,MT,USFS,0.191,62.77351149,19,0.739,177.9375329,23,0.042,43.76544843,24,0.396,62.77351149,23,4.588,43.76544843,0,16,43.76544843,0,0,289.7725964,0,2.3,44.20690943,18.9,10.18536014,29.4,10.18536014,5,10.18536014,0,9.686938939,-0.49,NA,NA,NA,300,990.854,3,0.354,810.833,0,NA,NA,NA,NA,0.075,345.581,NA,NA
21782,47.166,-113.2265,2012-08-01,2012,MT,USFS,0.191,62.39573955,19,0.739,177.7140413,23,0.042,43.68038567,24,0.396,62.39573955,23,4.588,43.68038567,0,16,43.68038567,0,0,289.4500579,0,2.3,44.20280274,18.9,10.44219574,29.4,10.44219574,5,10.44219574,0,9.919309144,-0.49,NA,NA,NA,300,990.321,3,0.354,810.552,0,NA,NA,NA,NA,0.075,345.214,NA,NA
21783,47.1661,-113.2202,2012-06-15,2012,MT,USFS,0.111,62.11983181,22,0.687,321.5925611,23,0.043,43.9392709,23,0.317,62.11983181,23,4.365,43.9392709,0,10,43.9392709,0,0,289.6160921,1,3.1,44.47977277,14.3,10.73587622,21.1,10.73587622,3.9,10.73587622,0,12.15208809,1.36,35.217,1123.752,0,243,953.482,0,0.157,810.739,1,NA,NA,NA,NA,0.074,449.765,NA,NA
21784,47.169,-113.2226,2012-06-15,2012,MT,USFS,0.111,62.2949924,22,0.687,321.8225039,23,0.043,43.94389877,23,0.317,62.2949924,23,4.365,43.94389877,0,10,43.94389877,0,0,289.723774,1,3.1,44.45127989,14.3,10.60346683,21.1,10.60346683,3.9,10.60346683,0,12.02667666,1.36,35.217,1123.98,0,243,953.659,0,0.157,810.829,1,NA,NA,NA,NA,0.074,449.981,NA,NA
21785,47.003,-114.299,2012-06-15,2012,MT,USFS,0.111,109.7128722,22,0.687,338.5689503,23,0.043,17.19333055,23,0.317,109.7128722,23,5.871,3.590667803,0,10,17.19333055,0,0,255.5559755,1,3.1,11.28541593,16.6,6.757398233,23.3,6.757398233,7.2,6.757398233,0,8.448496491,1.36,35.217,1132.899,0,243,934.836,0,0.157,771.641,1,NA,NA,NA,NA,0.074,449.979,NA,NA
21786,46.8269,-114.1222,2012-08-29,2012,MT,USFS,0.258,101.0325833,22,1.958,209.6322022,24,0.035,4.881013059,24,0.322,101.0325833,23,12.725,4.881013059,0,29,4.881013059,0,0.001,248.0892975,2,5.1,6.645222854,19.6,3.771471968,26.7,3.771471968,10.6,3.771471968,0,2.437464247,-0.49,84.008,40.384,0,NA,NA,NA,0.223,912.01,1,NA,NA,NA,NA,0.075,479.938,76,533.409
21787,46.8296,-114.1279,2012-06-29,2012,MT,USFS,0.137,101.2968459,22,0.739,324.1150278,23,0.025,5.109443961,22,0.335,101.2968459,23,5.905,5.109443961,0,17,5.109443961,0,0,248.135076,3,2.8,6.526663569,18.6,3.946755991,25.6,3.946755991,11.7,3.946755991,0,2.409129647,1.36,110.625,359.821,0,250,972.23,0,0.201,912.121,2,NA,NA,NA,NA,0.072,383.664,NA,NA
21788,47.1591,-113.2228,2012-06-29,2012,MT,USFS,0.137,62.07006769,22,0.739,321.215902,23,0.025,43.59044868,22,0.335,62.07006769,23,5.905,43.59044868,0,17,43.59044868,0,0,289.1427914,3,2.8,44.18610501,17.3,10.67857716,24.4,10.67857716,6.1,10.67857716,0,12.07482725,1.36,110.625,357.639,0,250,987.292,0,0.201,945.991,2,NA,NA,NA,NA,0.072,396.436,NA,NA
21789,47.1585,-113.2275,2012-06-29,2012,MT,USFS,0.137,62.26438055,22,0.739,321.2789799,23,0.025,43.37818912,22,0.335,62.26438055,23,5.905,43.37818912,0,17,43.37818912,0,0,288.9882293,3,2.8,43.96530175,17.3,10.46688558,24.4,10.46688558,6.1,10.46688558,0,11.86000098,1.36,110.625,357.7,0,250,987.283,0,0.201,945.884,2,NA,NA,NA,NA,0.072,396.43,NA,NA
21790,47.162,-113.2267,2012-06-22,2012,MT,USFS,0.125,62.31041987,22,5.333,201.4805967,24,0.025,43.53224228,24,0.413,62.31041987,23,4.338,43.53224228,0,17,43.53224228,0,0,289.2122029,2,3.8,44.09007373,18.3,10.46766736,28.9,10.46766736,5,10.46766736,0,11.87140591,1.36,NA,NA,NA,220,692.594,1,0.391,810.328,2,NA,NA,NA,NA,0.071,357.9,NA,NA
21791,47.1711,-113.2304,2012-06-28,2012,MT,USFS,0.123,62.68938662,22,4.375,202.1083913,8,0.028,43.70362587,24,0.286,62.68938662,21,3.263,43.70362587,0,14,43.70362587,0,0,289.6479952,2,1.1,44.16839041,15.6,10.22554192,28.9,10.22554192,-0.6,10.22554192,0,11.6530415,1.36,53.826,358.541,0,250,988.165,1,0.179,810.719,2,NA,NA,NA,NA,0.075,410.487,112,988.165
21792,47.1155,-113.0676,2012-08-30,2012,MT,USFS,0.235,54.17941898,22,0.478,170.193157,23,0.029,48.82564083,24,0.417,54.17941898,23,24.567,48.82564083,0,41,48.82564083,0,0.001,290.6740282,1,0.9,50.17333598,13,16.08540692,18.9,16.08540692,7.2,16.08540692,0,16.08540692,-0.49,55.53,79.492,0,491,987.056,3,0.283,812.417,1,NA,NA,NA,NA,0.072,287.614,NA,NA
21793,47.1274,-113.0524,2012-08-30,2012,MT,USFS,0.235,53.78731791,22,0.478,169.4832278,23,0.029,49.80335959,24,0.417,53.78731791,23,24.567,49.80335959,0,41,49.80335959,0,0.001,291.7575078,1,0.9,51.08303407,13,15.52949483,18.9,15.52949483,7.2,15.52949483,0,15.52949483,-0.49,55.53,80.582,0,491,987.813,3,0.283,813.506,1,NA,NA,NA,NA,0.072,288.693,NA,NA
21800,45.076,-119.1951,2012-11-30,2012,OR,USFS,0.271,168.3623805,24,8.358,168.3623805,24,0.042,170.1432676,23,1.029,168.3623805,24,8,43.76799939,0,69,166.3276156,0,0.001,168.3623805,1,3.4,45.64908156,2.4,8.328108611,4.2,8.328108611,1.3,8.328108611,5.1,8.328108611,-0.14,40.958,258.937,1,711,593.838,0,0.154,1188.837,1,NA,NA,NA,NA,NA,NA,NA,NA
21804,42.5269,-124.1004,2012-11-30,2012,OR,USFS,0.105,121.1112431,22,0.514,121.1112431,22,0.022,154.4956754,24,0,121.1112431,22,3.6,38.89186128,1,25,52.98844092,1,0.082,192.726332,1,8,37.84846079,11.7,2.788622119,14.4,2.788622119,10,2.788622119,21.6,13.63308765,1.75,40.958,540.907,1,711,528.121,0,0.154,1408.303,1,NA,NA,NA,NA,NA,NA,NA,NA
21808,48.9615,-115.6356,2012-07-11,2012,MT,USFS,0.742,122.0865373,24,3.432,316.0351353,19,0.026,81.0126198,24,0.409,223.429029,23,7.338,39.60293998,0,25,39.60293998,0,0.033,305.5152544,3,1.2,41.08022184,20.6,3.243754215,31.7,0.807144386,8.3,0.807144386,0,0.807144386,1.45,63.096,671.724,1,212,1087.388,0,0.201,858.586,3,NA,NA,NA,NA,0.072,108.712,NA,NA
21812,48.6476,-120.2424,2012-10-15,2012,WA,USFS,0.171,121.160695,22,3.508,105.0823064,24,0.027,105.0823064,24,0.409,121.160695,22,1.888,68.30573046,0,3,170.3825295,0,0.003,99.87451982,3,4.1,35.64987734,7.1,6.515478378,12.2,6.515478378,3.9,6.515478378,5.1,9.061043471,2.16,47.2,1886.333,0,201,1163.341,1,0.176,1018.221,1,NA,NA,NA,NA,0.072,844.021,84,1187.589
21818,47.55,-113.73,2012-09-25,2012,MT,USFS,0.334,95.12852923,17,0.913,203.4733637,23,0.015,50.84105933,24,0.535,95.12852923,23,51.038,43.79658162,0,106,50.84105933,0,0.002,301.1028746,1,1.3,46.73356626,12.6,1.132093411,22.8,1.132093411,5,1.132093411,0,8.623200637,-1.44,51.038,43.797,0,NA,NA,NA,0.337,817.949,1,NA,NA,NA,NA,0.076,706.924,NA,NA
21852,39.59,-120.15,2012-10-02,2012,CA,USFS,0.358,16.9530978,24,16.217,18.79799384,24,0.035,16.9530978,24,0.196,18.79799384,24,12.792,17.43326996,0,13,78.68713006,2,0.001,83.63067915,2,0.4,13.97829102,17.3,5.78513556,31.1,5.78513556,5,5.78513556,0,8.100364633,-1.39,NA,NA,NA,210,643.612,0,0.282,401.112,2,NA,NA,NA,NA,0.082,66.544,NA,NA
21859,39.41,-120.08,2012-10-02,2012,CA,USFS,0.267,16.57607166,24,16.217,16.57607166,24,0.042,12.8590052,24,0.196,16.57607166,24,12.792,6.948730495,0,13,75.0410387,2,0.001,78.54202387,2,0.4,12.36770732,16.3,5.077241743,28.3,1.649115746,-2.2,1.649115746,0,1.649115746,-3.22,NA,NA,NA,210,632.483,0,0.282,388.114,2,NA,NA,NA,NA,0.082,61.174,NA,NA
21860,39.41,-120.08,2012-10-02,2012,CA,USFS,0.267,16.57607166,24,16.217,16.57607166,24,0.042,12.8590052,24,0.196,16.57607166,24,12.792,6.948730495,0,13,75.0410387,2,0.001,78.54202387,2,0.4,12.36770732,16.3,5.077241743,28.3,1.649115746,-2.2,1.649115746,0,1.649115746,-3.22,NA,NA,NA,210,632.483,0,0.282,388.114,2,NA,NA,NA,NA,0.082,61.174,NA,NA
21869,37.225,-119.375,2011-11-15,2011,CA,USFS,0.5,33.84835662,20,17.833,33.84835662,18,0.026,17.86769227,24,0.391,138.9366151,22,9.708,17.86769227,0,14,33.84835662,0,0.004,37.75732033,4,1,36.18569699,11,7.165208131,17.8,7.165208131,5.6,7.165208131,0,7.438253413,-0.38,38.479,309.307,0,164,788.317,1,0.333,232.336,0,NA,NA,NA,NA,NA,NA,NA,NA
21873,38,-120,2011-11-03,2011,CA,USFS,0.232,57.88135208,22,6.111,55.1088291,9,0.036,20.73331609,23,0.325,85.53253095,24,14.545,39.63939929,0,24,27.88131451,0,0.011,69.25025896,4,4.4,37.29296951,7.9,13.33041743,18.9,4.897301385,2.8,4.897301385,0,4.897301385,-0.38,51.696,686.538,0,1994,57.531,0,0.444,294.146,1,NA,NA,NA,NA,NA,NA,104,1118.469
21874,38,-120,2011-11-15,2011,CA,USFS,0.439,57.88135208,18,11.714,55.1088291,21,0.015,20.73331609,23,0.596,85.53253095,24,17.625,39.63939929,0,7,27.88131451,0,0.01,69.25025896,4,1.6,37.29296951,7.3,13.33041743,12.2,4.897301385,1.7,4.897301385,0,4.897301385,-0.38,38.479,245.977,0,164,798.915,1,0.333,294.146,0,NA,NA,NA,NA,NA,NA,NA,NA
21878,39.902,-110.887,2011-10-14,2011,UT,USFS,0.465,47.73487089,23,3.208,20.71475281,24,0.033,20.71475281,24,0.612,77.65763815,24,3.504,43.17649796,0,13,47.73487089,1,0.032,84.68369742,1,2,21.44030638,12,2.564996979,17.2,2.564996979,8.3,2.564996979,0,6.778091468,-0.19,50.5,537.023,0,173,480.483,0,0.169,573.521,0,NA,NA,NA,NA,0.071,483.173,NA,NA
21881,39.3848,-120.1959,2011-09-01,2011,CA,USFS,0.233,22.89064355,24,17.696,22.89064355,24,0.051,15.8181351,24,0.442,22.89064355,24,11.75,3.462222069,0,21,22.89064355,1,0.003,72.51752533,1,0.8,6.852838782,14.2,5.927023759,25.6,4.658740985,2.8,4.658740985,0,4.658740985,-0.02,46.938,605.152,1,180,635.956,0,0.532,388.227,0,NA,NA,NA,NA,0.073,35.064,NA,NA
21882,40.36,-121.41,2011-10-03,2011,CA,USFS,0.209,47.57905603,23,7.739,47.57905603,23,0.042,15.22415864,24,0.304,102.7378893,24,5.5,38.42285353,0,10,44.05503161,0,0.004,47.57905603,3,2.3,46.80090015,7.3,15.34193929,20,9.678295518,0.6,9.678295518,0,9.678295518,-0.18,NA,NA,NA,477,206.16,0,0.662,473.797,0,NA,NA,NA,NA,0.072,854.943,95,1099.881
21888,45.1909,-118.9914,2011-08-31,2011,OR,USFS,0.172,170.7746167,23,6.825,176.831829,24,0.029,46.05717603,24,0.974,170.7746167,23,4.2,32.94088253,0,16,44.816877,0,0.005,203.3068579,0,5.5,35.21305535,7.4,8.796752484,13.1,8.796752484,2,8.796752484,0,8.796752484,-0.31,46.938,884.775,2,156,891.043,0,0.34,774.798,0,NA,NA,NA,NA,0.072,342.356,NA,NA
21895,35.7029,-118.6052,2011-03-19,2011,CA,USFS,0.235,76.21034712,23,2.391,28.32352198,23,0.044,28.32352198,23,2.217,67.96936684,23,2.4,34.32009296,0,8,26.22151714,3,0.016,115.2020061,3,3.5,31.35507655,3.2,6.11018754,15,5.609136647,-4.4,5.609136647,8.1,5.609136647,3.68,38.5,1286.552,3,214,67.476,1,0.213,119.658,2,NA,NA,NA,NA,0.073,121.6,NA,NA
21896,35.6838,-118.5949,2011-09-30,2011,CA,USFS,0.3,74.76997333,23,12.913,27.48189529,23,0.043,27.48189529,23,1.478,67.49576377,23,8.2,33.78324843,0,13,25.7697751,0,0.004,33.84044928,6,3.1,31.07392006,23.9,5.995848954,33.3,5.995848954,16.7,5.995848954,0,6.643502883,-0.21,NA,NA,NA,194,275.266,0,0.389,118.249,0,NA,NA,NA,NA,0.072,27.482,108,482.725
21897,35.6842,-118.5875,2011-09-30,2011,CA,USFS,0.3,74.65033815,23,12.913,27.72695531,23,0.043,27.72695531,23,1.478,67.07918437,23,8.2,34.08566477,0,13,25.35371734,0,0.004,34.16924676,6,3.1,31.43625711,23.9,5.612108231,33.3,5.612108231,16.7,5.612108231,0,7.00570507,-0.21,NA,NA,NA,194,275.016,0,0.389,118.195,0,NA,NA,NA,NA,0.072,27.727,108,482.345
21901,40.7057,-120.7994,2011-07-30,2011,CA,USFS,0.191,85.68226925,23,5.261,85.68226925,23,0.045,42.37619247,24,0.338,97.05956336,24,9.3,53.67068429,1,20,80.69145288,0,0.003,85.68226925,4,3,55.7107298,20.9,5.315422219,29.4,5.315422219,13.9,5.315422219,0,24.29936763,4.41,NA,NA,NA,636,721.713,1,0.497,484.98,0,NA,NA,NA,NA,0.076,74.643,NA,NA
21912,42.409,-121.157,2011-09-28,2011,OR,USFS,0.132,186.8706392,19,11.826,186.8706392,23,0.03,84.31593052,24,0.278,192.7477513,23,3.7,33.05064497,1,32,33.05064497,4,0.005,186.8706392,4,1.8,17.81021213,14.7,13.83408545,24.9,13.83408545,5.7,13.83408545,0,13.83408545,-0.68,NA,NA,NA,172,1295.079,0,0.255,603.015,0,NA,NA,NA,NA,0.071,214.526,76,861.849
